year,reporting_entity,facility_name,facility_type,state,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,primary_fuel,important_notes,controlling_corporation
2022,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,12977.0,3605.0,2120.0,0.0,2120.0,0.59,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3323.0,923.0,661.0,0.0,661.0,0.72,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Maningrida,F,NT,36925.0,10257.0,6013.0,0.0,6013.0,0.59,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,9103.0,2529.0,1942.0,0.0,1942.0,0.77,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Milingimbi,F,NT,14822.0,4117.0,2542.0,0.0,2542.0,0.62,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3296.0,916.0,561.0,0.0,561.0,0.61,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,5224.0,1451.0,908.0,0.0,908.0,0.63,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8806.0,2446.0,1595.0,0.0,1595.0,0.65,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,12523.0,3478.0,1344.0,0.0,1344.0,0.39,Off,Solar,,
2022,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,27814.0,7726.0,4898.0,0.0,4898.0,0.63,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,20062.0,5573.0,3626.0,0.0,3626.0,0.65,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,11196.0,3110.0,2171.0,0.0,2171.0,0.7,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,4074.0,1132.0,623.0,0.0,623.0,0.55,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,3089.0,858.0,641.0,0.0,641.0,0.75,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Palumpa,F,NT,6153.0,1709.0,1176.0,0.0,1176.0,0.69,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Papunya,F,NT,6902.0,1917.0,1371.0,0.0,1371.0,0.72,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Peppimenarti,F,NT,5028.0,1397.0,959.0,0.0,959.0,0.69,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,2134.0,593.0,457.0,0.0,457.0,0.77,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,7921.0,2200.0,1733.0,0.0,1733.0,0.79,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Ramingining,F,NT,15211.0,4226.0,2567.0,0.0,2567.0,0.61,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Robinson River,F,NT,4449.0,1236.0,910.0,0.0,910.0,0.74,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1172.0,326.0,265.0,0.0,265.0,0.81,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8788.0,2441.0,1790.0,0.0,1790.0,0.73,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Timber Creek,F,NT,10861.0,3017.0,1933.0,0.0,1933.0,0.64,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,3628.0,1008.0,357.0,0.0,357.0,0.35,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Umbakumba,F,NT,10504.0,2918.0,2175.0,0.0,2175.0,0.75,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,35294.0,9804.0,6237.0,0.0,6237.0,0.64,Off,Gas,,
2022,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6736.0,1871.0,1091.0,0.0,1091.0,0.58,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,7753.0,2154.0,1352.0,0.0,1352.0,0.63,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,1034.0,287.0,265.0,0.0,265.0,0.92,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3735.0,1038.0,717.0,0.0,717.0,0.69,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Yarralin,F,NT,5967.0,1658.0,1150.0,0.0,1150.0,0.69,Off,Diesel,,
2022,POWER AND WATER CORPORATION,Yuendumu,F,NT,18593.0,5165.0,3158.0,0.0,3158.0,0.61,Off,Diesel,,
2022,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,3052423.0,847896.0,498511.0,0.0,498511.0,0.59,On,Gas,,
2022,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,37495.0,10415.0,5459.0,0.0,5459.0,0.52,On,Gas,,
2022,POWER GENERATION CORPORATION,Kings Canyon,F,NT,5898.0,1638.0,1184.0,0.0,1184.0,0.72,Off,Solar,,
2022,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,490318.0,136199.0,72365.0,0.0,72365.0,0.53,Off,Gas,,
2022,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,184124.0,51145.0,28051.0,0.0,28051.0,0.55,Off,Gas,,
2022,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,114391.0,31775.0,18296.0,0.0,18296.0,0.58,Off,Gas,,
2022,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,1660079.0,461133.0,264059.0,0.0,264059.0,0.57,On,Gas,,
2022,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,59294.0,16470.0,10751.0,0.0,10751.0,0.65,Off,Gas,,
2022,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,81289.0,22580.0,24082.0,10143.0,34225.0,1.07,On,Biofuel,,
2022,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,843806.0,234391.0,105190.0,4858.0,110048.0,0.45,On,Gas,,
2022,QS MAPS HOLDINGS NO. 3 PTY LTD,MSF,F,SA,42311.0,11753.0,0.0,9.0,9.0,0.0,On,Solar,,
2022,QS MAPS HOLDINGS NO. 3 PTY LTD,PAP1,F,SA,1003.0,279.0,0.0,0.0,0.0,0.0,Off,Solar,,
2022,QS MAPS HOLDINGS NO. 3 PTY LTD,TWWF,F,VIC,96948.0,26930.0,0.0,27.0,27.0,0.0,On,Solar,,
2022,QS MAPS HOLDINGS NO. 3 PTY LTD,YWF,F,VIC,116136.0,32260.0,0.0,27.0,27.0,0.0,On,Solar,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,1981866.0,550518.0,10.0,1376.0,1386.0,0.0,On,Solar,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,F,WA,627028.0,174175.0,109305.0,2372.0,111677.0,0.63,On,Gas,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,1508814.0,419115.0,43.0,1493.0,1536.0,0.0,On,Solar,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,291317.0,80922.0,36.0,154.0,190.0,0.0,On,Solar,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,346467.0,96241.0,21.0,36.0,57.0,0.0,On,Wind,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,209337.0,58149.0,21.0,238.0,259.0,0.0,On,Wind,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,F,QLD,449942.0,124984.0,71467.0,2129.0,73596.0,0.57,On,Coal Seam Methane,,
2022,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,69244.0,19235.0,14.0,24.0,38.0,0.0,On,Wind,,
2022,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,144052.0,40015.0,23521.0,19.0,23540.0,0.59,Off,Gas,,
2022,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,21106.0,5863.0,4020.0,0.0,4020.0,0.69,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Gascoyne Junction Power Station & Distribution network,F,WA,1775.0,493.0,488.0,0.0,488.0,0.99,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,8525.0,2368.0,1859.0,0.0,1859.0,0.79,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,350.0,97.0,179.0,0.0,179.0,1.84,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Laverton Power Station & Distribution Network,F,WA,8504.0,2362.0,1890.0,0.0,1890.0,0.8,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,8041.0,2234.0,1244.0,0.0,1244.0,0.56,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Menzies Power Station & Distribution Network,F,WA,1459.0,405.0,351.0,0.0,351.0,0.87,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,11546.0,3207.0,2232.0,0.0,2232.0,0.7,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,4193.0,1165.0,777.0,0.0,777.0,0.67,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,F,WA,70900.0,19694.0,9437.0,0.0,9437.0,0.48,Off,Gas,,
2022,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,43.0,12.0,12.0,0.0,12.0,1.01,Off,Diesel,,
2022,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,6718.0,1866.0,1219.0,0.0,1219.0,0.65,Off,Diesel,,
2022,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,119514.0,33198.0,1339.0,0.0,1339.0,0.04,On,Bagasse,,
2022,RIO TINTO LIMITED,Cape Lambert Power Station,F,WA,812466.0,225685.0,136501.0,0.0,136501.0,0.6,On,Gas,,
2022,RIO TINTO LIMITED,Paraburdoo Power Station,F,WA,1976824.0,549118.0,283941.0,0.0,283941.0,0.52,On,Gas,,
2022,RIO TINTO LIMITED,West Angelas Power Station,F,WA,1400905.0,389140.0,208101.0,0.0,208101.0,0.53,On,Gas,,
2022,RIO TINTO LIMITED,Yurralyi Maya Power Station,F,WA,2137297.0,593694.0,353910.0,0.0,353910.0,0.6,On,Gas,,
2022,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,F,WA,956093.0,265581.0,1.0,0.0,1.0,0.0,On,Solar,,
2022,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,F,QLD,721325.0,200368.0,0.0,0.0,0.0,0.0,On,Solar,,
2022,RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,F,NSW,1820063.0,505573.0,105.0,1967.0,2072.0,0.0,On,Solar,,
2022,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,555160.0,154211.0,51.0,341.0,392.0,0.0,On,Wind,,
2022,SANTOS LIMITED,Wilga Park Power Station,F,NSW,468328.0,130091.0,74304.0,5.0,74309.0,0.57,On,Coal Seam Methane,,
2022,SEBASTOPOL HOLDINGS CO PTY LTD,Sebastopol Solar Farm,F,NSW,298342.0,82873.0,9.0,0.0,9.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,132561.0,36823.0,19.0,71.0,90.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Karratha Solar Farm,F,WA,6033.0,1676.0,0.0,12.0,12.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,214363.0,59545.0,25.0,97.0,122.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,13665.0,3796.0,0.0,1.0,1.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,113697.0,31582.0,2.0,63.0,65.0,0.0,On,Solar,,
2022,SENTIENT IMPACT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,57050.0,15847.0,2.0,58.0,60.0,0.0,On,Solar,,
2022,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,F,WA,821204.0,228112.0,138811.0,3225.0,142036.0,0.61,On,Gas,,
2022,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,F,QLD,385725.0,107146.0,71111.0,2191.0,73302.0,0.66,On,Gas,,
2022,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,2031329.0,564258.0,168.0,182.0,350.0,0.0,On,Wind,,
2022,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,524176.0,145604.0,859.0,32.0,891.0,0.01,On,Wind,,
2022,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,908478.0,252355.0,108.0,35.0,143.0,0.0,On,Wind,,
2022,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1143882.0,317745.0,125.0,253.0,378.0,0.0,On,Wind,,
2022,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,40037.0,11122.0,7627.0,520.0,8147.0,0.69,On,Diesel,,
2022,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,1064543.0,295706.0,184949.0,5497.0,190446.0,0.63,On,Gas,,
2022,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,645737.0,179371.0,114471.0,3277.0,117748.0,0.64,On,Gas,,
2022,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,67451.0,18736.0,12328.0,791.0,13119.0,0.66,On,Diesel,,
2022,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,16499682.0,4583245.0,2204.0,470528.0,472732.0,0.0,On,Hydro,,
2022,SNOWY HYDRO LIMITED,Valley Power,F,VIC,279597.0,77666.0,62582.0,2502.0,65084.0,0.81,On,Gas,,
2022,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,415490.0,115414.0,20.0,650.0,670.0,0.0,On,Solar,,
2022,SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,F,NSW,731879.0,203300.0,49.0,655.0,704.0,0.0,On,Solar,,
2022,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,503193.0,139776.0,67.0,165.0,232.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,639585.0,177662.0,36.0,164.0,200.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,161895.0,44971.0,36.0,56.0,92.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,986243.0,273956.0,56.0,525.0,581.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,28455.0,7904.0,4.0,2.0,6.0,0.0,On,Hydro,,
2022,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,63501.0,17639.0,8.0,0.0,8.0,0.0,On,Hydro,,
2022,SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,F,QLD,830038.0,230566.0,90.0,1295.0,1385.0,0.0,On,Solar,,
2022,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,275310.0,76475.0,28.0,38.0,66.0,0.0,Off,Hydro,,
2022,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1773990.0,492775.0,111.0,211.0,322.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,1073163.0,298101.0,44.0,251.0,295.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,13234.0,3676.0,0.0,0.0,0.0,0.0,On,Hydro,,
2022,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,20727.0,5757.0,6.0,0.0,6.0,0.0,On,Hydro,,
2022,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,299768.0,83269.0,23.0,68.0,91.0,0.0,On,Wind,,
2022,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,335200.0,93111.0,33.0,147.0,180.0,0.0,On,Wind,,
2022,SRV AGWF PTY LTD,Albany Windfarm,F,WA,209472.0,58187.0,23.0,16.0,39.0,0.0,On,Wind,,
2022,STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,1370.0,381.0,309.0,0.0,309.0,0.81,On,Gas,,
2022,STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,31019346.0,8616485.0,7440001.0,10935.0,7450936.0,0.86,On,Black Coal,,
2022,STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,39943832.0,11095509.0,9837276.0,48396.0,9885672.0,0.89,On,Black Coal,,
2022,STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,Stockyard Wind Farm,F,VIC,3344044.0,928901.0,152.0,3477.0,3629.0,0.0,On,Wind,,
2022,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,F,NSW,1318995.0,366388.0,5.0,4620.0,4625.0,0.0,On,Solar,,
2022,SUSAN RIVER HOLDCO PTY LTD,Susan River Solar Farm,F,QLD,539310.0,149808.0,17.0,387.0,404.0,0.0,On,Solar,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Coopers Cogeneration,F,SA,57417.0,15949.0,12802.0,0.0,12802.0,0.8,On,Gas,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,F,TAS,10769.0,2992.0,169.0,0.0,169.0,0.06,On,Landfill Gas,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,F,TAS,7806.0,2168.0,166.0,0.0,166.0,0.08,On,Landfill Gas,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kincumber Landfill,F,NSW,0.0,0.0,56.0,0.0,56.0,0.0,On,Landfill Gas,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,F,QLD,61849.0,17180.0,7166.0,0.0,7166.0,0.42,On,Coal Seam Methane,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Rockingham Landfill,F,WA,15046.0,4180.0,303.0,0.0,303.0,0.07,On,Landfill Gas,,
2022,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Woy Woy Landfill,F,NSW,5957.0,1655.0,133.0,0.0,133.0,0.08,On,Landfill Gas,,
2022,THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,F,WA,361270.0,100353.0,5.0,202.0,207.0,0.0,On,Solar,,
2022,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,F,SA,1577664.0,438240.0,45.0,84.0,129.0,0.0,On,Wind,,
2022,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,F,SA,1615095.0,448638.0,52.0,122.0,174.0,0.0,On,Wind,,
2022,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,974437.0,270677.0,150503.0,0.0,150503.0,0.56,On,Gas,,
2022,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,977689.0,271580.0,148645.0,0.0,148645.0,0.55,On,Gas,,
2022,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,904763.0,251323.0,139326.0,0.0,139326.0,0.55,Off,Gas,,
2022,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,1106112.0,307253.0,185892.0,0.0,185892.0,0.61,Off,Gas,,
2022,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,1891212.0,525337.0,257766.0,0.0,257766.0,0.49,On,Gas,,
2022,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,635714.0,176587.0,60.0,601.0,661.0,0.0,On,Solar,,
2022,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,8773.0,2437.0,1703.0,0.0,1703.0,0.7,Off,Diesel,,
2022,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,F,WA,9609.0,2669.0,2150.0,0.0,2150.0,0.81,Off,Diesel,,
2022,WEL 1 PTY LTD,Clermont Solar Farm,F,QLD,536681.0,149078.0,325.0,3080.0,3405.0,0.0,On,Solar,,
2022,WEL 1 PTY LTD,Wemen Solar Farm,F,VIC,377141.0,104761.0,65.0,1679.0,1744.0,0.0,On,Solar,,
2022,WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,White Rock Solar Farm Pty Ltd,F,NSW,119111.0,33086.0,0.0,51.0,51.0,0.0,On,Solar,,
2022,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,1559506.0,433196.0,64.0,189.0,253.0,0.0,On,Wind,,
2022,WINTON HOLDINGS CO PTY. LTD.,Winton Solar Farm,F,VIC,563484.0,156523.0,31.0,0.0,31.0,0.0,On,Solar,,
2022,WIRTGEN ENERGY GLENROWAN PTY. LTD,Glenrowan West Solar Farm,F,VIC,744045.0,206679.0,234.0,609.0,843.0,0.0,On,Solar,,
2022,YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,95779.0,26605.0,18073.0,0.0,18073.0,0.68,Off,Gas,,
2022,YATPOOL SOLAR FARM HOLDCO PTY LTD,YATPOOL SOLAR FARM,F,VIC,497375.0,138160.0,0.0,392.0,392.0,0.0,On,Solar,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,NSW,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,NSW,,,,,,,On,Black Coal,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,NSW,,,,,,,On,Solar,,
2019,,,F,NSW,,,,,,,On,Hydro,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,SA,,,,,,,On,Gas,,
2019,,,F,NSW,,,,,,,On,Hydro,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,NSW,,,,,,,On,Hydro,,
2019,,,F,TAS,,,,,,,On,Landfill Gas,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,TAS,,,,,,,On,Landfill Gas,,
2019,,,F,NSW,,,,,,,On,Gas,,
2019,,,F,NSW,,,,,,,On,Landfill Gas,,
2019,,,F,NSW,,,,,,,On,Landfill Gas,,
2019,,,F,NSW,,,,,,,On,Black Coal,,
2019,,,F,VIC,,,,,,,On,Brown Coal,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,QLD,,,,,,,On,Coal Seam Methane,,
2019,,,F,NSW,,,,,,,On,Solar,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,NSW,,,,,,,On,Hydro,,
2019,,,F,WA,,,,,,,On,Landfill Gas,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,NSW,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Gas,,
2019,,,F,SA,,,,,,,On,Gas,,
2019,,,F,SA,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Sludge Biogas,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,SA,,,,,,,Off,Solar,,
2019,,,F,NSW,,,,,,,On,Landfill Gas,,
2019,,,F,VIC,,,,,,,On,Hydro,,
2019,,,F,WA,,,,,,,On,Gas,,
2019,,,F,WA,,,,,,,On,Wind,,
2019,,,F,QLD,,,,,,,On,Coal Seam Methane,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",
2019,,,F,QLD,,,,,,,On,Solar,,
2019,,,F,QLD,,,,,,,On,Gas,,
2019,,,F,WA,,,,,,,On,Solar,,
2019,,,F,WA,,,,,,,On,Wind,,
2019,,,F,QLD,,,,,,,On,Coal Seam Methane,,
2019,,,F,WA,,,,,,,On,Gas,,
2019,,,F,SA,,,,,,,On,Gas,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,NSW,,,,,,,On,Solar,,
2019,,,F,NSW,,,,,,,On,Wind,,
2019,,,F,WA,,,,,,,Off,Gas,,
2019,,,F,WA,,,,,,,On,Black Coal,,
2019,,,F,WA,,,,,,,On,Black Coal,,
2019,,,F,NSW,,,,,,,On,Gas,,
2019,,,F,NSW,,,,,,,On,Gas,,
2019,,,F,QLD,,,,,,,On,Black Coal,,
2019,,,F,QLD,,,,,,,On,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",
2019,,,F,QLD,,,,,,,On,Black Coal,,
2019,,,F,QLD,,,,,,,On,Hydro,,
2019,,,F,NSW,,,,,,,On,Bagasse,,
2019,,,F,NSW,,,,,,,On,Bagasse,,
2019,,,F,VIC,,,,,,,On,Wind,,
2019,,,F,NSW,,,,,,,On,Wind,,
2019,,,F,NSW,,,,,,,On,Waste Coal Mine Gas,,
2019,,,F,WA,,,,,,,Off,Diesel,,
2019,,,F,WA,,,,,,,Off,Diesel,,
2019,,,F,NSW,,,,,,,On,Landfill Gas,,
2019,,,F,VIC,,,,,,,On,Landfill Gas,,
2019,,,F,WA,,,,,,,Off,Diesel,,
2019,,,F,VIC,,,,,,,On,Landfill Gas,,
2019,,,F,VIC,,,,,,,On,Landfill Gas,,
2019,,,F,WA,,,,,,,Off,Gas,,
2019,,,F,QLD,,,,,,,On,Landfill Gas,,
2019,,,F,VIC,,,,,,,On,Landfill Gas,,
2019,,,F,SA,,,,,,,Off,Wind,,
2019,,,F,VIC,,,,,,,On,Landfill Gas,,
